"MITM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MOE",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MRP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MUGI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MacSweeper",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Machine Learning",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Macro",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Macro Virus",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MacroVirus",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Mailer",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Malicious Code",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Malvertisement",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Malware",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Mandatory Access Control",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Masquerade Attack",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Master Boot Record",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Measures of Effectiveness",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Mebroot",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Memory Resident",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Memory Resident Type",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Memory resident",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Message Authentication Code",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Message Digest 5",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MiTM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Microsoft Safety Scanner",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Microsoft Security Essentials",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Mirai",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Misuse Detection",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Monoculture",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Morris Worm",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Morto",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Muling",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Multi-Cast",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Multi-Homed",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Multiplexing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Mutual Authentication",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Mytob",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NAP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NAT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NDA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NDRスパム",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NFRM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NICT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NISC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NIST",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"NTP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"National Institute Of Standards And Technology",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"National Institute of Standards and Technology",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Natural Disaster",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Nessus",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Netmask",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Netsky",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Network Address Translation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Network Mapping",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Network Taps",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Network Time Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Network-Based IDS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Next Generation Firewall",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Nine-Ball",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"No More Ransom",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Non-Printable Character",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Non-Repudiation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Notarization",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Notary",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Null Session",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OCSP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OID",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OJT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OP25B",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OSI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OSI layers",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OSINT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OSPF",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OSコマンド・インジェクション",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OSコマンドインジェクション",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OTP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OTR",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OWASP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Obfuscation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Object Identifier",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Octet",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Off-the-Record Messaging",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Office製品",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"One Time Password",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"One-Way Encryption",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"One-Way Function",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Online Certificate Status Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Open Shortest Path First",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OpenID",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OpenID Connect",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OpenPGP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OpenSSH",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OpenSSL",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"OpenSSLの脆弱性",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Operating System",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Outbound Port25 Blocking",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Overall risk rating",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Overload",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"P2P",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PAM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PAP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PCI DSS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PCログオンシステム",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PDF",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PE",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PER",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PFS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PGP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PGPTM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PIN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PINコード",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PIPA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PKCS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PKI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PKIX",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PLEAD",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PMBOK",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POODLE",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POP before SMTP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POP3",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POP3 APOP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POP3 AUTH",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POSA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"POSレジ",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PPM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PPP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PPTP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PROCファイル",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PUA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PaaS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Packet",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Packet Filtering",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Packet Switched Network",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Partition",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Partitions",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Pass Phrase",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Password Authentication Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Password Cracking",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Password Cracking Application",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Password Sniffing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Patation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Patch",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Patching",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Pattern File",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Payload",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Payment Card Industry Data Security Standards",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Peer-To-Peer Cross-Certification",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Penetration",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Penetration Testing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Penetration test",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Perl",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Permutation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Personal Firewalls",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Personal Identification Number",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Pharming",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Phishing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ping Scan",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ping Sweep",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ping of Death",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Plaintext",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Pluggable Authentication Modules",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PoC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"PoP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Point Of Contact",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Point-to-Point Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Point-to-Point Tunneling Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Poison Reverse",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Policy Management Authority",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Policy Mapping",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Polyinstantiation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Polymorphic virus",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Polymorphism",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Pop-up window",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Port",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Port Scan",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Portable Executable",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Portable executable",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Possession",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Post Office Protocol v3 APOP コマンド",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Post Office Protocol v3 AUTH コマンド",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Post Office ProtocolVersion 3",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Potentially Unwanted Application",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Practical Extraction and Reporting Language",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Preamble",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Pretty Good Privacy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Private Addressing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Private Key",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Program Infector",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Program Policy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Promiscuous Mode",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Proof Of Possession",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Proof-of-Concept",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Proof-of-concept threat",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Proprietary Information",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Protocol Stacks",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Proxy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Proxy Server",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Proxy server",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Public Key",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Public Key Certificate",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Public Key Cryptography",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Public Key Encryption",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Public Key Infrastructure",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Public Key Infrastructure working group",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Public-Key Forward Secrecy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Pマーク",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"QAZ",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"QC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"QoS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Qualified Certificate",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Quarantined files",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RA Policy Management",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RA ポリシー管理",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RADIUS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RAID",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RAID6",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RAM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RARP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RAS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RAT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RC5",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RCA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RFC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RFI攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RIP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RLO",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RMT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ROI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RPC Scans",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RSA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RSBAC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"RaaS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Race Condition",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Radiation Monitoring",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ransomware",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Reconnaissance",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Referral",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Reflexive ACLs",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Registration Authority",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Registry",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Relying Party",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Remote Access Service",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Remote Authentication Dial In User Service",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Remote access programs",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Remote access tools",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Reported infections",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Repository",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Request for Comment",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Resource Exhaustion",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Response",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Reverse Address Resolution Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Reverse Engineering",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Reverse Lookup",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Reverse Proxy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Revocation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Revoke A Certificate",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Rich Text Format",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Right-to-Left Override",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Risk",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Risk Assessment",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Risk Averse",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Rivest-Shamir-Adleman",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Rogue antivirus",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Role Based Access Control",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Root",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Root CA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Rootkit",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Router",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Routing Information Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Routing Loop",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Rule Set Based Access Control",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"S/Key",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"S/MIME",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SBC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SCAP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SCM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SD-Audio",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SD-Binding",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SD-Video",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SDL",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SDN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SELinux",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SEO",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SEOポイズニング",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SET",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SFA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SHA-1",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SHA1",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SIA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SIEM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SIGINT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SIM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SIMフリー",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SIM認証",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SIS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SLA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SLM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SMB",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SMS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SMTP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SMTP AUTH",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SMTP-AUTH",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SMiShing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SNMP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SOA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SOC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SOCKS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SOPA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SPF",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SPIT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SPREAD",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SPSC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SQL",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SQL Injection",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SQLインジェクション",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SSFC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SSH",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SSID",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SSL",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SSLサーバ証明書",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SSL証明書",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SSO",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"STRIDE手法",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SWOT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SYN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SYN Flood",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SYN flood attack",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SYN フラッド攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SYS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SaaS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Safety",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Sality",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Sandbox",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Sassarワーム",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Scan engine",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Scavenging",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Script",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Script Kiddy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Search Engine Optimization",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"SecurID認証",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure Boot",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure Electronic Transaction",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure Electronic Transactions",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure Hash Algorithm",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure MIME",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure Shell",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure Socket Layer",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure Sockets Layer",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure hash function",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Secure/MIME",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Architecture For Internet Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Development Lifecycle",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Hole",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Incident",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Information and Event Management",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Information and Event Management　",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Operation Center",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Pass",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Security Policy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Segment",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Self Extraction File",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Sender Policy Framework",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Sensitive Information",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Separation of Duties",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Server",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Server Message Block",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Session",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Session Hijacking",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Session Key",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Shadow Password Files",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Share",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Shared File",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Shell",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Shellcode",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Shellshock",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
